ProblemID,Group,Config,Mining,Family,MeanCmax
Ta20_5_10,20×5,Elite_10,Contrast,NEH,1151.0
Ta20_5_10,20×5,Elite_10,Contrast,NEH-TBKK2,1151.0
Ta20_5_10,20×5,Elite_10,Elite-only,FRB4-p1,1124.8
Ta20_5_10,20×5,Elite_10,Elite-only,INEH-inspired,1132.6
Ta20_5_10,20×5,Elite_10,Elite-only,KK2-style-NEH,1166.0
Ta20_5_10,20×5,Elite_10,Elite-only,NEH,1155.0
Ta20_5_10,20×5,Elite_10,Elite-only,NEH-TBKK2,1155.0
Ta20_5_10,20×5,PRules_2n,Contrast,FRB4-p1,1120.0
Ta20_5_10,20×5,PRules_2n,Contrast,INEH-inspired,1128.0
Ta20_5_10,20×5,PRules_2n,Contrast,KK2-style-NEH,1165.6
Ta20_5_10,20×5,PRules_2n,Contrast,NEH,1151.0
Ta20_5_10,20×5,PRules_2n,Contrast,NEH-TBKK2,1151.0
Ta20_5_10,20×5,PRules_2n,Elite-only,FRB4-p1,1126.2
Ta20_5_10,20×5,PRules_2n,Elite-only,INEH-inspired,1128.0
Ta20_5_10,20×5,PRules_2n,Elite-only,KK2-style-NEH,1151.0
Ta20_5_10,20×5,PRules_2n,Elite-only,NEH,1157.0
Ta20_5_10,20×5,PRules_2n,Elite-only,NEH-TBKK2,1157.0
Ta20_5_10,20×5,PRules_4n,Contrast,FRB4-p1,1110.2
Ta20_5_10,20×5,PRules_4n,Contrast,INEH-inspired,1125.0
Ta20_5_10,20×5,PRules_4n,Contrast,KK2-style-NEH,1166.0
Ta20_5_10,20×5,PRules_4n,Contrast,NEH,1151.0
Ta20_5_10,20×5,PRules_4n,Contrast,NEH-TBKK2,1151.0
Ta20_5_10,20×5,PRules_4n,Elite-only,FRB4-p1,1127.0
Ta20_5_10,20×5,PRules_4n,Elite-only,INEH-inspired,1128.0
Ta20_5_10,20×5,PRules_4n,Elite-only,KK2-style-NEH,1166.0
Ta20_5_10,20×5,PRules_4n,Elite-only,NEH,1157.0
Ta20_5_10,20×5,PRules_4n,Elite-only,NEH-TBKK2,1157.0
Ta20_5_10,20×5,Poor_05,Contrast,FRB4-p1,1128.6
Ta20_5_10,20×5,Poor_05,Contrast,INEH-inspired,1121.6
Ta20_5_10,20×5,Poor_05,Contrast,KK2-style-NEH,1166.0
Ta20_5_10,20×5,Poor_05,Contrast,NEH,1151.0
Ta20_5_10,20×5,Poor_05,Contrast,NEH-TBKK2,1151.0
Ta20_5_10,20×5,Poor_05,Elite-only,FRB4-p1,1126.2
Ta20_5_10,20×5,Poor_05,Elite-only,INEH-inspired,1137.2
Ta20_5_10,20×5,Poor_05,Elite-only,KK2-style-NEH,1166.0
Ta20_5_10,20×5,Poor_05,Elite-only,NEH,1157.0
Ta20_5_10,20×5,Poor_05,Elite-only,NEH-TBKK2,1157.0
Ta20_5_10,20×5,Poor_20,Contrast,FRB4-p1,1120.0
Ta20_5_10,20×5,Poor_20,Contrast,INEH-inspired,1141.8
Ta20_5_10,20×5,Poor_20,Contrast,KK2-style-NEH,1163.0
Ta20_5_10,20×5,Poor_20,Contrast,NEH,1151.0
Ta20_5_10,20×5,Poor_20,Contrast,NEH-TBKK2,1151.0
Ta20_5_10,20×5,Poor_20,Elite-only,FRB4-p1,1126.2
Ta20_5_10,20×5,Poor_20,Elite-only,INEH-inspired,1137.2
Ta20_5_10,20×5,Poor_20,Elite-only,KK2-style-NEH,1166.0
Ta20_5_10,20×5,Poor_20,Elite-only,NEH,1157.0
Ta20_5_10,20×5,Poor_20,Elite-only,NEH-TBKK2,1157.0
Ta20_5_10,20×5,Regions_2,Contrast,FRB4-p1,1120.0
Ta20_5_10,20×5,Regions_2,Contrast,INEH-inspired,1129.4
Ta20_5_10,20×5,Regions_2,Contrast,KK2-style-NEH,1164.0
Ta20_5_10,20×5,Regions_2,Contrast,NEH,1151.0
Ta20_5_10,20×5,Regions_2,Contrast,NEH-TBKK2,1151.0
Ta20_5_10,20×5,Regions_2,Elite-only,FRB4-p1,1124.6
Ta20_5_10,20×5,Regions_2,Elite-only,INEH-inspired,1141.6
Ta20_5_10,20×5,Regions_2,Elite-only,KK2-style-NEH,1166.0
Ta20_5_10,20×5,Regions_2,Elite-only,NEH,1155.0
Ta20_5_10,20×5,Regions_2,Elite-only,NEH-TBKK2,1153.2
Ta20_5_10,20×5,Regions_8,Contrast,FRB4-p1,1137.8
Ta20_5_10,20×5,Regions_8,Contrast,INEH-inspired,1128.0
Ta20_5_10,20×5,Regions_8,Contrast,KK2-style-NEH,1142.8
Ta20_5_10,20×5,Regions_8,Contrast,NEH,1152.0
Ta20_5_10,20×5,Regions_8,Contrast,NEH-TBKK2,1152.0
Ta20_5_10,20×5,Regions_8,Elite-only,FRB4-p1,1151.0
Ta20_5_10,20×5,Regions_8,Elite-only,INEH-inspired,1139.6
Ta20_5_10,20×5,Regions_8,Elite-only,KK2-style-NEH,1137.0
Ta20_5_10,20×5,Regions_8,Elite-only,NEH,1151.0
Ta20_5_10,20×5,Regions_8,Elite-only,NEH-TBKK2,1151.0
Ta20_5_10,20×5,q_2,Contrast,FRB4-p1,1118.2
Ta20_5_10,20×5,q_2,Contrast,INEH-inspired,1141.4
Ta20_5_10,20×5,q_2,Contrast,KK2-style-NEH,1165.6
Ta20_5_10,20×5,q_2,Contrast,NEH,1151.0
Ta20_5_10,20×5,q_2,Contrast,NEH-TBKK2,1151.0
Ta20_5_10,20×5,q_2,Elite-only,FRB4-p1,1122.6
Ta20_5_10,20×5,q_2,Elite-only,INEH-inspired,1136.0
Ta20_5_10,20×5,q_2,Elite-only,KK2-style-NEH,1166.0
Ta20_5_10,20×5,q_2,Elite-only,NEH,1157.0
Ta20_5_10,20×5,q_2,Elite-only,NEH-TBKK2,1157.0
Ta20_5_10,20×5,q_6,Contrast,FRB4-p1,1117.8
Ta20_5_10,20×5,q_6,Contrast,INEH-inspired,1124.2
Ta20_5_10,20×5,q_6,Contrast,KK2-style-NEH,1165.6
Ta20_5_10,20×5,q_6,Contrast,NEH,1151.0
Ta20_5_10,20×5,q_6,Contrast,NEH-TBKK2,1151.0
Ta20_5_10,20×5,q_6,Elite-only,FRB4-p1,1126.2
Ta20_5_10,20×5,q_6,Elite-only,INEH-inspired,1143.6
Ta20_5_10,20×5,q_6,Elite-only,KK2-style-NEH,1166.0
Ta20_5_10,20×5,q_6,Elite-only,NEH,1157.0
Ta20_5_10,20×5,q_6,Elite-only,NEH-TBKK2,1157.0
Ta50_10_1,50×10,Baseline,Contrast,FRB4-p1,3134.2
Ta50_10_1,50×10,Baseline,Contrast,INEH-inspired,3121.0
Ta50_10_1,50×10,Baseline,Contrast,KK2-style-NEH,3148.2
Ta50_10_1,50×10,Baseline,Contrast,NEH,3138.0
Ta50_10_1,50×10,Baseline,Contrast,NEH-TBKK2,3130.0
Ta50_10_1,50×10,Baseline,Elite-only,FRB4-p1,3111.8
Ta50_10_1,50×10,Baseline,Elite-only,INEH-inspired,3122.0
Ta50_10_1,50×10,Baseline,Elite-only,KK2-style-NEH,3159.0
Ta50_10_1,50×10,Baseline,Elite-only,NEH,3151.0
Ta50_10_1,50×10,Baseline,Elite-only,NEH-TBKK2,3197.2
Ta50_10_1,50×10,Elite_025,Contrast,FRB4-p1,3106.2
Ta50_10_1,50×10,Elite_025,Contrast,INEH-inspired,3126.0
Ta50_10_1,50×10,Elite_025,Contrast,KK2-style-NEH,3139.6
Ta50_10_1,50×10,Elite_025,Contrast,NEH,3141.6
Ta50_10_1,50×10,Elite_025,Contrast,NEH-TBKK2,3149.4
Ta50_10_1,50×10,Elite_025,Elite-only,FRB4-p1,3124.6
Ta50_10_1,50×10,Elite_025,Elite-only,INEH-inspired,3113.2
Ta50_10_1,50×10,Elite_025,Elite-only,KK2-style-NEH,3167.4
Ta50_10_1,50×10,Elite_025,Elite-only,NEH,3146.0
Ta50_10_1,50×10,Elite_025,Elite-only,NEH-TBKK2,3177.4
Ta50_10_1,50×10,Elite_10,Contrast,FRB4-p1,3127.4
Ta50_10_1,50×10,Elite_10,Contrast,INEH-inspired,3120.0
Ta50_10_1,50×10,Elite_10,Contrast,KK2-style-NEH,3133.6
Ta50_10_1,50×10,Elite_10,Contrast,NEH,3138.0
Ta50_10_1,50×10,Elite_10,Contrast,NEH-TBKK2,3130.2
Ta50_10_1,50×10,Elite_10,Elite-only,FRB4-p1,3117.0
Ta50_10_1,50×10,Elite_10,Elite-only,INEH-inspired,3111.2
Ta50_10_1,50×10,Elite_10,Elite-only,KK2-style-NEH,3157.8
Ta50_10_1,50×10,Elite_10,Elite-only,NEH,3151.0
Ta50_10_1,50×10,Elite_10,Elite-only,NEH-TBKK2,3206.0
Ta50_10_1,50×10,PRules_2n,Contrast,FRB4-p1,3130.2
Ta50_10_1,50×10,PRules_2n,Contrast,INEH-inspired,3128.6
Ta50_10_1,50×10,PRules_2n,Contrast,KK2-style-NEH,3133.4
Ta50_10_1,50×10,PRules_2n,Contrast,NEH,3138.0
Ta50_10_1,50×10,PRules_2n,Contrast,NEH-TBKK2,3130.0
Ta50_10_1,50×10,PRules_2n,Elite-only,FRB4-p1,3124.0
Ta50_10_1,50×10,PRules_2n,Elite-only,INEH-inspired,3125.0
Ta50_10_1,50×10,PRules_2n,Elite-only,KK2-style-NEH,3163.0
Ta50_10_1,50×10,PRules_2n,Elite-only,NEH,3153.4
Ta50_10_1,50×10,PRules_2n,Elite-only,NEH-TBKK2,3184.0
Ta50_10_1,50×10,PRules_4n,Contrast,FRB4-p1,3104.0
Ta50_10_1,50×10,PRules_4n,Contrast,INEH-inspired,3114.0
Ta50_10_1,50×10,PRules_4n,Contrast,KK2-style-NEH,3192.0
Ta50_10_1,50×10,PRules_4n,Contrast,NEH,3138.0
Ta50_10_1,50×10,PRules_4n,Contrast,NEH-TBKK2,3130.2
Ta50_10_1,50×10,PRules_4n,Elite-only,FRB4-p1,3096.6
Ta50_10_1,50×10,PRules_4n,Elite-only,INEH-inspired,3116.6
Ta50_10_1,50×10,PRules_4n,Elite-only,KK2-style-NEH,3156.0
Ta50_10_1,50×10,PRules_4n,Elite-only,NEH,3146.0
Ta50_10_1,50×10,PRules_4n,Elite-only,NEH-TBKK2,3195.2
Ta50_10_1,50×10,Poor_05,Contrast,FRB4-p1,3118.8
Ta50_10_1,50×10,Poor_05,Contrast,INEH-inspired,3123.0
Ta50_10_1,50×10,Poor_05,Contrast,KK2-style-NEH,3148.2
Ta50_10_1,50×10,Poor_05,Contrast,NEH,3134.8
Ta50_10_1,50×10,Poor_05,Contrast,NEH-TBKK2,3130.0
Ta50_10_1,50×10,Poor_05,Elite-only,FRB4-p1,3111.8
Ta50_10_1,50×10,Poor_05,Elite-only,INEH-inspired,3122.0
Ta50_10_1,50×10,Poor_05,Elite-only,KK2-style-NEH,3159.0
Ta50_10_1,50×10,Poor_05,Elite-only,NEH,3151.0
Ta50_10_1,50×10,Poor_05,Elite-only,NEH-TBKK2,3197.2
Ta50_10_1,50×10,Poor_20,Contrast,FRB4-p1,3136.2
Ta50_10_1,50×10,Poor_20,Contrast,INEH-inspired,3137.6
Ta50_10_1,50×10,Poor_20,Contrast,KK2-style-NEH,3121.2
Ta50_10_1,50×10,Poor_20,Contrast,NEH,3141.6
Ta50_10_1,50×10,Poor_20,Contrast,NEH-TBKK2,3140.8
Ta50_10_1,50×10,Poor_20,Elite-only,FRB4-p1,3111.8
Ta50_10_1,50×10,Poor_20,Elite-only,INEH-inspired,3122.0
Ta50_10_1,50×10,Poor_20,Elite-only,KK2-style-NEH,3159.0
Ta50_10_1,50×10,Poor_20,Elite-only,NEH,3151.0
Ta50_10_1,50×10,Poor_20,Elite-only,NEH-TBKK2,3197.2
Ta50_10_1,50×10,Regions_2,Contrast,FRB4-p1,3119.2
Ta50_10_1,50×10,Regions_2,Contrast,INEH-inspired,3116.6
Ta50_10_1,50×10,Regions_2,Contrast,KK2-style-NEH,3150.6
Ta50_10_1,50×10,Regions_2,Contrast,NEH,3159.0
Ta50_10_1,50×10,Regions_2,Contrast,NEH-TBKK2,3140.4
Ta50_10_1,50×10,Regions_2,Elite-only,FRB4-p1,3115.8
Ta50_10_1,50×10,Regions_2,Elite-only,INEH-inspired,3114.6
Ta50_10_1,50×10,Regions_2,Elite-only,KK2-style-NEH,3153.2
Ta50_10_1,50×10,Regions_2,Elite-only,NEH,3165.0
Ta50_10_1,50×10,Regions_2,Elite-only,NEH-TBKK2,3135.0
Ta50_10_1,50×10,Regions_8,Contrast,FRB4-p1,3118.6
Ta50_10_1,50×10,Regions_8,Contrast,INEH-inspired,3123.0
Ta50_10_1,50×10,Regions_8,Contrast,KK2-style-NEH,3171.0
Ta50_10_1,50×10,Regions_8,Contrast,NEH,3136.2
Ta50_10_1,50×10,Regions_8,Contrast,NEH-TBKK2,3160.0
Ta50_10_1,50×10,Regions_8,Elite-only,FRB4-p1,3115.6
Ta50_10_1,50×10,Regions_8,Elite-only,INEH-inspired,3143.6
Ta50_10_1,50×10,Regions_8,Elite-only,KK2-style-NEH,3173.6
Ta50_10_1,50×10,Regions_8,Elite-only,NEH,3156.0
Ta50_10_1,50×10,Regions_8,Elite-only,NEH-TBKK2,3186.0
Ta50_10_1,50×10,q_2,Contrast,FRB4-p1,3120.4
Ta50_10_1,50×10,q_2,Contrast,INEH-inspired,3152.8
Ta50_10_1,50×10,q_2,Contrast,KK2-style-NEH,3148.2
Ta50_10_1,50×10,q_2,Contrast,NEH,3138.0
Ta50_10_1,50×10,q_2,Contrast,NEH-TBKK2,3130.0
Ta50_10_1,50×10,q_2,Elite-only,FRB4-p1,3130.6
Ta50_10_1,50×10,q_2,Elite-only,INEH-inspired,3137.8
Ta50_10_1,50×10,q_2,Elite-only,KK2-style-NEH,3159.0
Ta50_10_1,50×10,q_2,Elite-only,NEH,3151.0
Ta50_10_1,50×10,q_2,Elite-only,NEH-TBKK2,3197.2
Ta50_10_1,50×10,q_6,Contrast,FRB4-p1,3105.8
Ta50_10_1,50×10,q_6,Contrast,INEH-inspired,3121.0
Ta50_10_1,50×10,q_6,Contrast,KK2-style-NEH,3148.2
Ta50_10_1,50×10,q_6,Contrast,NEH,3138.0
Ta50_10_1,50×10,q_6,Contrast,NEH-TBKK2,3130.0
Ta50_10_1,50×10,q_6,Elite-only,FRB4-p1,3118.4
Ta50_10_1,50×10,q_6,Elite-only,INEH-inspired,3132.0
Ta50_10_1,50×10,q_6,Elite-only,KK2-style-NEH,3159.0
Ta50_10_1,50×10,q_6,Elite-only,NEH,3151.0
Ta50_10_1,50×10,q_6,Elite-only,NEH-TBKK2,3197.2
Ta50_10_10,50×10,Baseline,Contrast,FRB4-p1,3201.6
Ta50_10_10,50×10,Baseline,Contrast,INEH-inspired,3195.0
Ta50_10_10,50×10,Baseline,Contrast,KK2-style-NEH,3218.0
Ta50_10_10,50×10,Baseline,Contrast,NEH,3195.0
Ta50_10_10,50×10,Baseline,Contrast,NEH-TBKK2,3258.0
Ta50_10_10,50×10,Baseline,Elite-only,FRB4-p1,3206.4
Ta50_10_10,50×10,Baseline,Elite-only,INEH-inspired,3195.6
Ta50_10_10,50×10,Baseline,Elite-only,KK2-style-NEH,3222.6
Ta50_10_10,50×10,Baseline,Elite-only,NEH,3203.4
Ta50_10_10,50×10,Baseline,Elite-only,NEH-TBKK2,3214.2
Ta50_10_10,50×10,Elite_025,Contrast,FRB4-p1,3198.0
Ta50_10_10,50×10,Elite_025,Contrast,INEH-inspired,3195.0
Ta50_10_10,50×10,Elite_025,Contrast,KK2-style-NEH,3218.0
Ta50_10_10,50×10,Elite_025,Contrast,NEH,3197.0
Ta50_10_10,50×10,Elite_025,Contrast,NEH-TBKK2,3262.8
Ta50_10_10,50×10,Elite_025,Elite-only,FRB4-p1,3191.6
Ta50_10_10,50×10,Elite_025,Elite-only,INEH-inspired,3195.0
Ta50_10_10,50×10,Elite_025,Elite-only,KK2-style-NEH,3224.2
Ta50_10_10,50×10,Elite_025,Elite-only,NEH,3211.2
Ta50_10_10,50×10,Elite_025,Elite-only,NEH-TBKK2,3216.4
Ta50_10_10,50×10,Elite_10,Contrast,FRB4-p1,3203.0
Ta50_10_10,50×10,Elite_10,Contrast,INEH-inspired,3196.8
Ta50_10_10,50×10,Elite_10,Contrast,KK2-style-NEH,3218.0
Ta50_10_10,50×10,Elite_10,Contrast,NEH,3198.6
Ta50_10_10,50×10,Elite_10,Contrast,NEH-TBKK2,3258.6
Ta50_10_10,50×10,Elite_10,Elite-only,FRB4-p1,3210.4
Ta50_10_10,50×10,Elite_10,Elite-only,INEH-inspired,3201.0
Ta50_10_10,50×10,Elite_10,Elite-only,KK2-style-NEH,3204.2
Ta50_10_10,50×10,Elite_10,Elite-only,NEH,3229.6
Ta50_10_10,50×10,Elite_10,Elite-only,NEH-TBKK2,3221.4
Ta50_10_10,50×10,PRules_2n,Contrast,FRB4-p1,3196.6
Ta50_10_10,50×10,PRules_2n,Contrast,INEH-inspired,3203.6
Ta50_10_10,50×10,PRules_2n,Contrast,KK2-style-NEH,3221.0
Ta50_10_10,50×10,PRules_2n,Contrast,NEH,3195.0
Ta50_10_10,50×10,PRules_2n,Contrast,NEH-TBKK2,3258.0
Ta50_10_10,50×10,PRules_2n,Elite-only,FRB4-p1,3194.2
Ta50_10_10,50×10,PRules_2n,Elite-only,INEH-inspired,3192.0
Ta50_10_10,50×10,PRules_2n,Elite-only,KK2-style-NEH,3224.0
Ta50_10_10,50×10,PRules_2n,Elite-only,NEH,3203.4
Ta50_10_10,50×10,PRules_2n,Elite-only,NEH-TBKK2,3208.4
Ta50_10_10,50×10,PRules_4n,Contrast,FRB4-p1,3193.6
Ta50_10_10,50×10,PRules_4n,Contrast,INEH-inspired,3191.6
Ta50_10_10,50×10,PRules_4n,Contrast,KK2-style-NEH,3217.0
Ta50_10_10,50×10,PRules_4n,Contrast,NEH,3195.0
Ta50_10_10,50×10,PRules_4n,Contrast,NEH-TBKK2,3260.2
Ta50_10_10,50×10,PRules_4n,Elite-only,FRB4-p1,3197.2
Ta50_10_10,50×10,PRules_4n,Elite-only,INEH-inspired,3196.0
Ta50_10_10,50×10,PRules_4n,Elite-only,KK2-style-NEH,3225.6
Ta50_10_10,50×10,PRules_4n,Elite-only,NEH,3203.4
Ta50_10_10,50×10,PRules_4n,Elite-only,NEH-TBKK2,3226.0
Ta50_10_10,50×10,Poor_05,Contrast,FRB4-p1,3201.6
Ta50_10_10,50×10,Poor_05,Contrast,INEH-inspired,3195.0
Ta50_10_10,50×10,Poor_05,Contrast,KK2-style-NEH,3218.0
Ta50_10_10,50×10,Poor_05,Contrast,NEH,3196.8
Ta50_10_10,50×10,Poor_05,Contrast,NEH-TBKK2,3265.2
Ta50_10_10,50×10,Poor_05,Elite-only,FRB4-p1,3206.4
Ta50_10_10,50×10,Poor_05,Elite-only,INEH-inspired,3195.6
Ta50_10_10,50×10,Poor_05,Elite-only,KK2-style-NEH,3222.6
Ta50_10_10,50×10,Poor_05,Elite-only,NEH,3203.4
Ta50_10_10,50×10,Poor_05,Elite-only,NEH-TBKK2,3214.2
Ta50_10_10,50×10,Poor_20,Contrast,FRB4-p1,3198.4
Ta50_10_10,50×10,Poor_20,Contrast,INEH-inspired,3195.0
Ta50_10_10,50×10,Poor_20,Contrast,KK2-style-NEH,3218.0
Ta50_10_10,50×10,Poor_20,Contrast,NEH,3195.0
Ta50_10_10,50×10,Poor_20,Contrast,NEH-TBKK2,3258.0
Ta50_10_10,50×10,Poor_20,Elite-only,FRB4-p1,3206.4
Ta50_10_10,50×10,Poor_20,Elite-only,INEH-inspired,3195.6
Ta50_10_10,50×10,Poor_20,Elite-only,KK2-style-NEH,3222.6
Ta50_10_10,50×10,Poor_20,Elite-only,NEH,3203.4
Ta50_10_10,50×10,Poor_20,Elite-only,NEH-TBKK2,3214.2
Ta50_10_10,50×10,Regions_2,Contrast,FRB4-p1,3204.4
Ta50_10_10,50×10,Regions_2,Contrast,INEH-inspired,3199.8
Ta50_10_10,50×10,Regions_2,Contrast,KK2-style-NEH,3236.0
Ta50_10_10,50×10,Regions_2,Contrast,NEH,3209.8
Ta50_10_10,50×10,Regions_2,Contrast,NEH-TBKK2,3225.0
Ta50_10_10,50×10,Regions_2,Elite-only,FRB4-p1,3204.2
Ta50_10_10,50×10,Regions_2,Elite-only,INEH-inspired,3206.4
Ta50_10_10,50×10,Regions_2,Elite-only,KK2-style-NEH,3236.0
Ta50_10_10,50×10,Regions_2,Elite-only,NEH,3221.6
Ta50_10_10,50×10,Regions_2,Elite-only,NEH-TBKK2,3244.8
Ta50_10_10,50×10,Regions_8,Contrast,FRB4-p1,3192.0
Ta50_10_10,50×10,Regions_8,Contrast,INEH-inspired,3199.4
Ta50_10_10,50×10,Regions_8,Contrast,KK2-style-NEH,3223.4
Ta50_10_10,50×10,Regions_8,Contrast,NEH,3236.6
Ta50_10_10,50×10,Regions_8,Contrast,NEH-TBKK2,3225.2
Ta50_10_10,50×10,Regions_8,Elite-only,FRB4-p1,3181.6
Ta50_10_10,50×10,Regions_8,Elite-only,INEH-inspired,3187.0
Ta50_10_10,50×10,Regions_8,Elite-only,KK2-style-NEH,3230.8
Ta50_10_10,50×10,Regions_8,Elite-only,NEH,3238.6
Ta50_10_10,50×10,Regions_8,Elite-only,NEH-TBKK2,3231.0
Ta50_10_10,50×10,q_2,Contrast,FRB4-p1,3205.6
Ta50_10_10,50×10,q_2,Contrast,INEH-inspired,3219.6
Ta50_10_10,50×10,q_2,Contrast,KK2-style-NEH,3218.0
Ta50_10_10,50×10,q_2,Contrast,NEH,3195.0
Ta50_10_10,50×10,q_2,Contrast,NEH-TBKK2,3258.0
Ta50_10_10,50×10,q_2,Elite-only,FRB4-p1,3189.4
Ta50_10_10,50×10,q_2,Elite-only,INEH-inspired,3202.0
Ta50_10_10,50×10,q_2,Elite-only,KK2-style-NEH,3222.6
Ta50_10_10,50×10,q_2,Elite-only,NEH,3203.4
Ta50_10_10,50×10,q_2,Elite-only,NEH-TBKK2,3214.2
Ta50_10_10,50×10,q_6,Contrast,FRB4-p1,3183.8
Ta50_10_10,50×10,q_6,Contrast,INEH-inspired,3199.6
Ta50_10_10,50×10,q_6,Contrast,KK2-style-NEH,3218.0
Ta50_10_10,50×10,q_6,Contrast,NEH,3195.0
Ta50_10_10,50×10,q_6,Contrast,NEH-TBKK2,3258.0
Ta50_10_10,50×10,q_6,Elite-only,FRB4-p1,3184.2
Ta50_10_10,50×10,q_6,Elite-only,INEH-inspired,3193.2
Ta50_10_10,50×10,q_6,Elite-only,KK2-style-NEH,3222.6
Ta50_10_10,50×10,q_6,Elite-only,NEH,3203.4
Ta50_10_10,50×10,q_6,Elite-only,NEH-TBKK2,3214.2
Ta50_20_1,50×20,Baseline,Contrast,FRB4-p1,4031.8
Ta50_20_1,50×20,Baseline,Contrast,INEH-inspired,4024.0
Ta50_20_1,50×20,Baseline,Contrast,KK2-style-NEH,4132.0
Ta50_20_1,50×20,Baseline,Contrast,NEH,4082.0
Ta50_20_1,50×20,Baseline,Contrast,NEH-TBKK2,4082.0
Ta50_20_1,50×20,Baseline,Elite-only,FRB4-p1,4029.0
Ta50_20_1,50×20,Baseline,Elite-only,INEH-inspired,4054.0
Ta50_20_1,50×20,Baseline,Elite-only,KK2-style-NEH,4132.0
Ta50_20_1,50×20,Baseline,Elite-only,NEH,4082.0
Ta50_20_1,50×20,Baseline,Elite-only,NEH-TBKK2,4087.2
Ta50_20_1,50×20,Elite_025,Contrast,FRB4-p1,4032.0
Ta50_20_1,50×20,Elite_025,Contrast,INEH-inspired,4027.6
Ta50_20_1,50×20,Elite_025,Contrast,KK2-style-NEH,4132.0
Ta50_20_1,50×20,Elite_025,Contrast,NEH,4082.0
Ta50_20_1,50×20,Elite_025,Contrast,NEH-TBKK2,4082.0
Ta50_20_1,50×20,Elite_025,Elite-only,FRB4-p1,4012.0
Ta50_20_1,50×20,Elite_025,Elite-only,INEH-inspired,4033.0
Ta50_20_1,50×20,Elite_025,Elite-only,KK2-style-NEH,4132.0
Ta50_20_1,50×20,Elite_025,Elite-only,NEH,4082.0
Ta50_20_1,50×20,Elite_025,Elite-only,NEH-TBKK2,4087.2
Ta50_20_1,50×20,Elite_10,Contrast,FRB4-p1,4028.4
Ta50_20_1,50×20,Elite_10,Contrast,INEH-inspired,4033.2
Ta50_20_1,50×20,Elite_10,Contrast,KK2-style-NEH,4132.0
Ta50_20_1,50×20,Elite_10,Contrast,NEH,4082.0
Ta50_20_1,50×20,Elite_10,Contrast,NEH-TBKK2,4082.0
Ta50_20_1,50×20,Elite_10,Elite-only,FRB4-p1,4028.8
Ta50_20_1,50×20,Elite_10,Elite-only,INEH-inspired,4030.2
Ta50_20_1,50×20,Elite_10,Elite-only,KK2-style-NEH,4132.0
Ta50_20_1,50×20,Elite_10,Elite-only,NEH,4082.0
Ta50_20_1,50×20,Elite_10,Elite-only,NEH-TBKK2,4095.0
Ta50_20_1,50×20,PRules_2n,Contrast,FRB4-p1,4018.8
Ta50_20_1,50×20,PRules_2n,Contrast,INEH-inspired,4040.4
Ta50_20_1,50×20,PRules_2n,Contrast,KK2-style-NEH,4132.0
Ta50_20_1,50×20,PRules_2n,Contrast,NEH,4082.0
Ta50_20_1,50×20,PRules_2n,Contrast,NEH-TBKK2,4082.0
Ta50_20_1,50×20,PRules_2n,Elite-only,FRB4-p1,4025.8
Ta50_20_1,50×20,PRules_2n,Elite-only,INEH-inspired,4023.2
Ta50_20_1,50×20,PRules_2n,Elite-only,KK2-style-NEH,4132.0
Ta50_20_1,50×20,PRules_2n,Elite-only,NEH,4082.0
Ta50_20_1,50×20,PRules_2n,Elite-only,NEH-TBKK2,4087.2
Ta50_20_1,50×20,PRules_4n,Contrast,FRB4-p1,4037.6
Ta50_20_1,50×20,PRules_4n,Contrast,INEH-inspired,4026.6
Ta50_20_1,50×20,PRules_4n,Contrast,KK2-style-NEH,4132.0
Ta50_20_1,50×20,PRules_4n,Contrast,NEH,4082.0
Ta50_20_1,50×20,PRules_4n,Contrast,NEH-TBKK2,4082.0
Ta50_20_1,50×20,PRules_4n,Elite-only,FRB4-p1,4007.0
Ta50_20_1,50×20,PRules_4n,Elite-only,INEH-inspired,4038.8
Ta50_20_1,50×20,PRules_4n,Elite-only,KK2-style-NEH,4132.0
Ta50_20_1,50×20,PRules_4n,Elite-only,NEH,4082.0
Ta50_20_1,50×20,PRules_4n,Elite-only,NEH-TBKK2,4086.4
Ta50_20_1,50×20,Poor_05,Contrast,FRB4-p1,4023.4
Ta50_20_1,50×20,Poor_05,Contrast,INEH-inspired,4026.6
Ta50_20_1,50×20,Poor_05,Contrast,KK2-style-NEH,4132.0
Ta50_20_1,50×20,Poor_05,Contrast,NEH,4082.0
Ta50_20_1,50×20,Poor_05,Contrast,NEH-TBKK2,4082.0
Ta50_20_1,50×20,Poor_05,Elite-only,FRB4-p1,4029.0
Ta50_20_1,50×20,Poor_05,Elite-only,INEH-inspired,4054.0
Ta50_20_1,50×20,Poor_05,Elite-only,KK2-style-NEH,4132.0
Ta50_20_1,50×20,Poor_05,Elite-only,NEH,4082.0
Ta50_20_1,50×20,Poor_05,Elite-only,NEH-TBKK2,4087.2
Ta50_20_1,50×20,Poor_20,Contrast,FRB4-p1,4018.0
Ta50_20_1,50×20,Poor_20,Contrast,INEH-inspired,4011.8
Ta50_20_1,50×20,Poor_20,Contrast,KK2-style-NEH,4132.0
Ta50_20_1,50×20,Poor_20,Contrast,NEH,4082.0
Ta50_20_1,50×20,Poor_20,Contrast,NEH-TBKK2,4082.0
Ta50_20_1,50×20,Poor_20,Elite-only,FRB4-p1,4029.0
Ta50_20_1,50×20,Poor_20,Elite-only,INEH-inspired,4054.0
